date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2023-06-01,86400.61,1502774376202,708111335399,450.00,17393100,73888613023364759552
2023-06-02,86642.31,1507004398209,710919632031,450.00,17393400,74150354719526633472
2023-06-03,86893.40,1511397766967,713733524472,450.00,17393700,74413902044789489664
2023-06-04,87154.92,1515972634179,716553628478,450.00,17394000,74678648430961065984
2023-06-05,87427.83,1520745859285,719380616665,450.00,17394300,74943976781812547584
2023-06-06,87713.02,1525732855186,722215213254,450.00,17394600,75209264551176847360
2023-06-07,88011.28,1530947444822,725058188321,450.00,17394900,75473888842697867264
2023-06-08,88323.32,1536401729904,727910351618,450.00,17395200,75737231489510244352
2023-06-09,88649.71,1542105973022,730772545997,450.00,17395500,75998684073672114176
2023-06-10,88990.93,1548068494226,733645640492,450.00,17395800,76257652846959771648
2023-06-11,89347.36,1554295583077,736530523125,450.00,17396100,76513563516605972480
2023-06-12,89719.22,1560791427055,739428093482,450.00,17396400,76765865861665980416
2023-06-13,90106.63,1567558057051,742339255123,450.00,17396700,77014038147883139072
2023-06-14,90509.59,1574595310554,745264907893,450.00,17397000,77257591311153774592
2023-06-15,90927.95,1581900812990,748205940191,450.00,17397300,77496072881928241152
2023-06-16,91361.45,1589469977523,751163221269,450.00,17397600,77729070625102921728
2023-06-17,91809.70,1597296023474,754137593618,450.00,17397900,77956215872137920512
2023-06-18,92272.19,1605370013356,757129865515,450.00,17398200,78177186524266807296
2023-06-19,92748.28,1613680908358,760140803785,450.00,17398500,78391709707738988544
2023-06-20,93237.21,1622215641977,763171126850,450.00,17398800,78599564064060407808
2023-06-21,93738.14,1630959211310,766221498120,450.00,17399100,78800581660172304384
2023-06-22,94250.08,1639894785384,769292519784,450.00,17399400,78994649505451212800
2023-06-23,94771.97,1649003829751,772384727066,450.00,17399700,79181710664336588800
2023-06-24,95302.66,1658266246420,775498582981,450.00,17400000,79361764955316240384
2023-06-25,95840.91,1667660528068,778634473657,450.00,17400300,79534869228948160512
2023-06-26,96385.41,1677163925351,781792704253,450.00,17400600,79701137219589668864
2023-06-27,96934.79,1686752625992,784973495523,450.00,17400900,79860738967568482304
2023-06-28,97487.64,1696401944240,788176981053,450.00,17401200,80013899810687631360
2023-06-29,98042.50,1706086519161,791403205198,450.00,17401500,80160898946228830208
2023-06-30,98597.88,1715780520185,794652121754,450.00,17401800,80302067567027339264
2023-07-01,99152.28,1725457858198,797923593365,450.00,17402100,80437786577753636864
2023-07-02,99704.20,1735092400456,801217391689,450.00,17402400,80568483900261744640
2023-07-03,100252.16,1744658187523,804533198319,450.00,17402700,80694631379761102848
2023-07-04,100794.67,1754129650432,807870606470,450.00,17403000,80816741306636795904
2023-07-05,101330.31,1763481826206,811229123399,450.00,17403300,80935362571973640192
2023-07-06,101857.69,1772690569929,814608173574,450.00,17403600,81051076478217666560
2023-07-07,102375.49,1781732761538,818007102548,450.00,17403900,81164492229910577152
2023-07-08,102882.44,1790586505533,821425181517,450.00,17404200,81276242133019639808
2023-07-09,103377.36,1799231321890,824861612537,450.00,17404500,81386976535018455040
2023-07-10,103859.18,1807648326460,828315534348,450.00,17404800,81497358541492666368
2023-07-11,104326.92,1815820399278,831786028768,450.00,17405100,81608058548590182400
2023-07-12,104779.69,1823732339248,835272127612,450.00,17405400,81719748634032177152
2023-07-13,105216.74,1831371003792,838772820065,450.00,17405700,81833096852570603520
2023-07-14,105637.45,1838725432185,842287060473,450.00,17406000,81948761484637929472
2023-07-15,106041.32,1845786951385,845813776466,450.00,17406300,82067385289391357952
2023-07-16,106427.98,1852549263353,849351877366,450.00,17406600,82189589815329439744
2023-07-17,106797.22,1859008512971,852900262801,450.00,17406900,82315969823056035840
2023-07-18,107148.96,1865163335852,856457831457,450.00,17407200,82447087875520315392
2023-07-19,107483.26,1871014885475,860023489891,450.00,17407500,82583469151091589120
2023-07-20,107800.34,1876566839272,863596161341,450.00,17407800,82725596534085681152
2023-07-21,108100.56,1881825383464,867174794446,450.00,17408100,82873906035805290496
2023-07-22,108384.41,1886799176604,870758371811,450.00,17408400,83028782596766990336
2023-07-23,108652.53,1891499292001,874345918342,450.00,17408700,83190556317569875968
2023-07-24,108905.69,1895939139345,877936509276,450.00,17409000,83359499161832914944
2023-07-25,109144.79,1900134366046,881529277834,450.00,17409300,83535822169843171328
2023-07-26,109370.85,1904102738987,885123422442,450.00,17409600,83719673216081723392
2023-07-27,109585.01,1907864007547,888718213440,450.00,17409900,83911135337720496128
2023-07-28,109788.50,1911439748913,892312999230,450.00,17410200,84110225654624485376
2023-07-29,109982.67,1914853196878,895907211801,450.00,17410500,84316894894467727360
2023-07-30,110168.92,1918129055449,899500371583,450.00,17410800,84531027529424142336
2023-07-31,110348.76,1921293298737,903092091589,450.00,17411100,84752442523659845632
2023-08-01,110523.73,1924372958738,906682080788,450.00,17411400,84980894683680194560
2023-08-02,110695.45,1927395902699,910270146701,450.00,17411700,85216076596612694016
2023-08-03,110865.53,1930390601902,913856197168,450.00,17412000,85457621134866137088
2023-08-04,111035.64,1933385893754,917440241280,450.00,17412300,85705104499417235456
2023-08-05,111207.44,1936410739150,921022389461,450.00,17412600,85958049768341831680
2023-08-06,111382.59,1939493977144,924602852685,450.00,17412900,86215930912209223680
2023-08-07,111562.73,1942664078972,928181940842,450.00,17413200,86478177233662083072
2023-08-08,111749.44,1945948903520,931760060248,450.00,17413500,86744178184946958336
2023-08-09,111944.29,1949375456315,935337710325,450.00,17413800,87013288514363129856
2023-08-10,112148.76,1952969654090,938915479463,450.00,17414100,87284833690557693952
2023-08-11,112364.26,1956756096982,942494040102,450.00,17414400,87558115552290357248
2023-08-12,112592.11,1960757850320,946074143070,450.00,17414700,87832418130687213568
2023-08-13,112833.55,1964996237928,949656611214,450.00,17415000,88107013591042490368
2023-08-14,113089.68,1969490648763,953242332375,450.00,17415300,88381168241855987712
2023-08-15,113361.49,1974258358622,956832251768,450.00,17415600,88654148559933128704
2023-08-16,113649.85,1979314368521,960427363819,450.00,17415900,88925227181957840896
2023-08-17,113955.47,1984671261225,964028703530,450.00,17416200,89193688814897070080
2023-08-18,114278.94,1990339077262,967637337442,450.00,17416500,89458836019831947264
2023-08-19,114620.67,1996325211603,971254354262,450.00,17416800,89719994826274111488
2023-08-20,114980.93,2002634332004,974880855243,450.00,17417100,89976520136637284352
2023-08-21,115359.83,2009268319851,978517944386,450.00,17417400,90227800883249627136
2023-08-22,115757.32,2016226234148,982166718556,450.00,17417700,90473264903050723328
2023-08-23,116173.17,2023504299098,985828257580,450.00,17418000,90712383497883779072
2023-08-24,116607.01,2031095915531,989503614428,450.00,17418300,90944675651032399872
2023-08-25,117058.30,2038991696230,993193805549,450.00,17418600,91169711873340227584
2023-08-26,117526.34,2047179525008,996899801443,450.00,17418900,91387117654875815936
2023-08-27,118010.28,2055644639179,1000622517560,450.00,17419200,91596576500655489024
2023-08-28,118509.13,2064369734863,1004362805602,450.00,17419500,91797832531419512832
2023-08-29,119021.75,2073335094382,1008121445288,450.00,17419800,91990692632870879232
2023-08-30,119546.89,2082518734792,1011899136683,450.00,17420100,92175028139154194432
2023-08-31,120083.15,2091896576427,1015696493136,450.00,17420400,92350776038683885568
2023-09-01,120629.06,2101442630136,1019514034896,450.00,17420700,92517939692755451904
2023-09-02,121183.01,2111129201756,1023352183473,450.00,17421000,92676589059709681664
2023-09-03,121743.33,2120927112164,1027211256778,450.00,17421300,92826860419799531520
2023-09-04,122308.28,2130805931164,1031091465112,450.00,17421600,92968955598355922944
2023-09-05,122876.05,2140734223279,1034992908020,450.00,17421900,93103140687391588352
2023-09-06,123444.79,2150679803457,1038915572050,450.00,17422200,93229744268445761536
2023-09-07,124012.63,2160610000568,1042859329449,450.00,17422500,93349155142279757824
2023-09-08,124577.68,2170491926504,1046823937802,450.00,17422800,93461819574002221056
2023-09-09,125138.05,2180292748641,1050809040622,450.00,17423100,93568238065349033984
2023-09-10,125691.88,2189979963359,1054814168901,450.00,17423400,93668961669170216960
2023-09-11,126237.35,2199521668325,1058838743608,450.00,17423700,93764587864686559232
2023-09-12,126772.66,2208886831202,1062882079115,450.00,17424000,93855756015764684800
2023-09-13,127296.11,2218045552506,1066943387532,450.00,17424300,93943142438296174592
2023-09-14,127806.05,2226969320344,1071021783923,450.00,17424600,94027455106733768704
2023-09-15,128300.95,2235631254812,1075116292355,450.00,17424900,94109428033887764480
2023-09-16,128779.37,2244006339960,1079225852736,450.00,17425200,94189815362172239872
2023-09-17,129240.00,2252071641247,1083349328397,450.00,17425500,94269385208549130240
2023-09-18,129681.65,2259806506606,1087485514345,450.00,17425800,94348913309375889408
2023-09-19,130103.28,2267192749290,1091633146130,450.00,17426100,94429176515137732608
2023-09-20,130503.99,2274214810876,1095790909252,450.00,17426400,94510946188547784704
2023-09-21,130883.06,2280859902932,1099957449030,450.00,17426700,94594981562629439488
2023-09-22,131239.92,2287118126030,1104131380852,450.00,17427000,94682023118060781568
2023-09-23,131574.17,2292982564987,1108311300725,450.00,17427300,94772786041156042752
2023-09-24,131885.59,2298449359390,1112495796035,450.00,17427600,94867953825292320768
2023-09-25,132174.14,2303517748697,1116683456428,450.00,17427900,94968172079270985728
2023-09-26,132439.96,2308190091390,1120872884713,450.00,17428200,95074042605957185536
2023-09-27,132683.36,2312471857881,1125062707714,450.00,17428500,95186117813504376832
2023-09-28,132904.82,2316371597125,1129251586960,450.00,17428800,95304895519503859712
2023-09-29,133105.03,2319900877053,1133438229125,450.00,17429100,95430814205479239680
2023-09-30,133284.81,2323074199241,1137621396148,450.00,17429400,95564248775279149056
2023-10-01,133445.15,2325908888383,1141799914914,450.00,17429700,95705506866136776704
2023-10-02,133587.20,2328424957391,1145972686439,450.00,17430000,95854825755520286720
2023-10-03,133712.27,2330644949158,1150138694466,450.00,17430300,96012369900475891712
2023-10-04,133821.77,2332593756200,1154297013404,450.00,17430600,96178229139073220608
2023-10-05,133917.26,2334298419605,1158446815527,450.00,17430900,96352417575927201792
2023-10-06,134000.41,2335787908908,1162587377386,450.00,17431200,96534873165740146688
2023-10-07,134072.96,2337092884646,1166718085363,450.00,17431500,96725458000536862720
2023-10-08,134136.78,2338245445558,1170838440323,450.00,17431800,96923959297920598016
2023-10-09,134193.75,2339278862468,1174948061320,450.00,17432100,97130091079426260992
2023-10-10,134245.85,2340227301082,1179046688309,450.00,17432400,97343496520046395392
2023-10-11,134295.06,2341125535973,1183134183868,450.00,17432700,97563750942412292096
2023-10-12,134343.41,2342008658155,1187210533867,450.00,17433000,97790365422057652224
2023-10-13,134392.90,2342911778698,1191275847117,450.00,17433300,98022790963798343680
2023-10-14,134445.54,2343869730871,1195330353966,450.00,17433600,98260423203617996800
2023-10-15,134503.28,2344916773344,1199374403865,450.00,17433900,98502607585631895552
2023-10-16,134568.05,2346086296969,1203408461915,450.00,17434200,98748644959750258688
2023-10-17,134641.69,2347410537639,1207433104423,450.00,17434500,98997797542599557120
2023-10-18,134725.97,2348920297695,1211449013498,450.00,17434800,99249295182081982464
2023-10-19,134822.55,2350644678266,1215456970728,450.00,17435100,99502341864630566912
2023-10-20,134933.00,2352610824885,1219457849984,450.00,17435400,99756122403708141568
2023-10-21,135058.74,2354843688569,1223452609428,450.00,17435700,100009809248336592896
2023-10-22,135201.07,2357365804465,1227442282753,450.00,17436000,100262569351359447040
2023-10-23,135361.12,2360197090019,1231427969765,450.00,17436300,100513571038649745408
2023-10-24,135539.88,2363354664445,1235410826356,450.00,17436600,100761990822491947008
2023-10-25,135738.16,2366852691132,1239392053965,450.00,17436900,101007020104799076352
2023-10-26,135956.59,2370702244390,1243372888607,450.00,17437200,101247871718593380352
2023-10-27,136195.62,2374911201797,1247354589562,450.00,17437500,101483786259189186560
2023-10-28,136455.53,2379484163127,1251338427823,450.00,17437800,101714038159704162304
2023-10-29,136736.36,2384422396675,1255325674399,450.00,17438100,101937941468811591680
2023-10-30,137038.02,2389723813529,1259317588557,450.00,17438400,102154855291982692352
2023-10-31,137360.18,2395382970116,1263315406127,450.00,17438700,102364188860796895232
2023-11-01,137702.34,2401391099106,1267320327950,450.00,17439000,102565406198187606016
2023-11-02,138063.81,2407736168521,1271333508572,450.00,17439300,102758030350711242752
2023-11-03,138443.71,2414402968653,1275356045284,450.00,17439600,102941647162058489856
2023-11-04,138841.00,2421373226146,1279388967598,450.00,17439900,103115908565064007680
2023-11-05,139254.47,2428625744392,1283433227252,450.00,17440200,103280535372411551744
2023-11-06,139682.73,2436136569117,1287489688832,450.00,17440500,103435319549084008448
2023-11-07,140124.26,2443879177871,1291559121081,450.00,17440800,103580125952387973120
2023-11-08,140577.41,2451824691878,1295642188990,450.00,17441100,103714893528107958272
2023-11-09,141040.40,2459942108533,1299739446724,450.00,17441400,103839635954043109376
2023-11-10,141511.35,2468198552647,1303851331457,450.00,17441700,103954441724873359360
2023-11-11,141988.28,2476559544370,1307978158159,450.00,17442000,104059473675026923520
2023-11-12,142469.13,2484989281574,1312120115396,450.00,17442300,104154967939000565760
2023-11-13,142951.79,2493450934348,1316277262172,450.00,17442600,104241232351454134272
2023-11-14,143434.12,2501906949155,1320449525849,450.00,17442900,104318644292385619968
2023-11-15,143913.92,2510319360091,1324636701161,450.00,17443200,104387647985818009600
2023-11-16,144389.03,2518650104631,1328838450337,450.00,17443500,104448751263714312192
2023-11-17,144857.28,2526861341203,1333054304340,450.00,17443800,104502521810299912192
2023-11-18,145316.51,2534915765902,1337283665199,450.00,17444100,104549582905613713408
2023-11-19,145764.65,2542776925643,1341525809443,450.00,17444400,104590608690936430592
2023-11-20,146199.68,2550409525101,1345779892584,450.00,17444700,104626318982741344256
2023-11-21,146619.65,2557779724807,1350044954641,450.00,17445000,104657473665961410560
2023-11-22,147022.72,2564855427849,1354319926633,450.00,17445300,104684866701632946176
2023-11-23,147407.17,2571606552705,1358603638020,450.00,17445600,104709319788317589504
2023-11-24,147771.41,2578005289873,1362894825005,450.00,17445900,104731675721062449152
2023-11-25,148113.99,2584026340043,1367192139643,450.00,17446200,104752791495968571392
2023-11-26,148433.62,2589647131780,1371494159687,450.00,17446500,104773531212613795840
2023-11-27,148729.17,2594848016771,1375799399071,450.00,17446800,104794758830537637888
2023-11-28,148999.69,2599612440962,1380106318968,450.00,17447100,104817330839633805312
2023-11-29,149244.42,2603927090027,1384413339309,450.00,17447400,104842088907515920384
2023-11-30,149462.79,2607782007908,1388718850683,450.00,17447700,104869852569610174464
2023-12-01,149654.44,2611170687312,1393021226508,450.00,17448000,104901412029781344256
2023-12-02,149819.19,2614090131356,1397318835379,450.00,17448300,104937521140612939776
2023-12-03,149957.07,2616540885747,1401610053482,450.00,17448600,104978890632944107520
2023-12-04,150068.32,2618527041155,1405893276976,450.00,17448900,105026181663833948160
2023-12-05,150153.37,2620056205688,1410166934234,450.00,17449200,105079999750715998208
2023-12-06,150212.87,2621139447630,1414429497844,450.00,17449500,105140889157076959232
2023-12-07,150247.64,2621791208855,1418679496257,450.00,17449800,105209327791526297600
2023-12-08,150258.69,2622029189584,1422915525003,450.00,17450100,105285722677628649472
2023-12-09,150247.23,2621874205397,1427136257356,450.00,17450400,105370406046380687360
2023-12-10,150214.61,2621350017655,1431340454377,450.00,17450700,105463632096801406976
2023-12-11,150162.35,2620483138699,1435526974235,450.00,17451000,105565574462857363456
2023-12-12,150092.12,2619302613443,1439694780731,450.00,17451300,105676324416989954048
2023-12-13,150005.72,2617839779138,1443842950959,450.00,17451600,105795889831987331072
2023-12-14,149905.05,2616128005325,1447970682017,450.00,17451900,105924194914017476608
2023-12-15,149792.14,2614202416123,1452077296737,450.00,17452200,106061080710481346560
2023-12-16,149669.08,2612099597179,1456162248358,450.00,17452500,106206306387141099520
2023-12-17,149538.03,2609857289735,1460225124118,450.00,17452800,106359551259911749632
2023-12-18,149401.20,2607514074383,1464265647722,450.00,17453100,106520417557949251584
2023-12-19,149260.83,2605109047160,1468283680679,450.00,17453400,106688433886393122816
2023-12-20,149119.18,2602681490742,1472279222464,450.00,17453700,106863059349474951168
2023-12-21,148978.49,2600270543477,1476252409541,450.00,17454000,107043688287811813376
2023-12-22,148840.97,2597914869099,1480203513222,450.00,17454300,107229655577666142208
2023-12-23,148708.78,2595652329900,1484132936391,450.00,17454600,107420242434851422208
2023-12-24,148584.05,2593519666150,1488041209121,450.00,17454900,107614682661832802304
2023-12-25,148468.78,2591552184485,1491928983210,450.00,17455200,107812169273442680832
2023-12-26,148364.90,2589783457928,1495797025694,450.00,17455500,108011861434483621888
2023-12-27,148274.21,2588245040103,1499646211374,450.00,17455800,108212891641302663168
2023-12-28,148198.41,2586966196084,1503477514430,450.00,17456100,108414373079128506368
2023-12-29,148139.00,2585973652190,1507291999195,450.00,17456400,108615407087504343040
2023-12-30,148097.37,2585291366877,1511090810148,450.00,17456700,108815090667430068224
2023-12-31,148074.72,2584940324688,1514875161226,450.00,17457000,109012523965763715072
2024-01-01,148072.06,2584938355066,1518646324544,450.00,17457300,109206817674917117952
2024-01-02,148090.23,2585299977565,1522405618603,450.00,17457600,109397100288819675136
2024-01-03,148129.86,2586036274837,1526154396102,450.00,17457900,109582525159415726080
2024-01-04,148191.38,2587154794492,1529894031445,450.00,17458200,109762277301514977280
2024-01-05,148275.02,2588659480695,1533625908053,450.00,17458500,109935579897543704576
2024-01-06,148380.80,2590550636133,1537351405590,450.00,17458800,110101700457573548032
2024-01-07,148508.51,2592824914688,1541071887201,450.00,17459100,110259956593866801152
2024-01-08,148657.76,2595475344929,1544788686885,450.00,17459400,110409721373018456064
2024-01-09,148827.95,2598491384251,1548503097096,450.00,17459700,110550428212556398592
2024-01-10,149018.27,2601859003229,1552216356683,450.00,17460000,110681575292543057920
2024-01-11,149227.72,2605560799510,1555929639271,450.00,17460300,110802729456295526400
2024-01-12,149455.12,2609576140307,1559644042183,450.00,17460600,110913529577785638912
2024-01-13,149699.12,2613881332301,1563360575995,450.00,17460900,111013689376605388800
2024-01-14,149958.18,2618449817549,1567080154810,450.00,17461200,111102999664589045760
2024-01-15,150230.64,2623252393752,1570803587338,450.00,17461500,111181330011289108480
2024-01-16,150514.69,2628257457039,1574531568860,450.00,17461800,111248629818528972800
2024-01-17,150808.39,2633431265220,1578264674137,450.00,17462100,111304928797228974080
2024-01-18,151109.71,2638738219304,1582003351332,450.00,17462400,111350336842649567232
2024-01-19,151416.51,2644141160893,1585747916993,450.00,17462700,111385043307151376384
2024-01-20,151726.60,2649601682956,1589498552141,450.00,17463000,111409315672566939648
2024-01-21,152037.73,2655080451351,1593255299496,450.00,17463300,111423497627344011264
2024-01-22,152347.60,2660537534370,1597018061870,450.00,17463600,111428006556785131520
2024-01-23,152653.92,2665932737535,1600786601730,450.00,17463900,111423330458000441344
2024-01-24,152954.38,2671225940796,1604560541953,450.00,17464200,111410024294628229120
2024-01-25,153246.73,2676377435279,1608339367747,450.00,17464500,111388705809978720256
2024-01-26,153528.71,2681348256734,1612122429739,450.00,17464800,111360050821027627008
2024-01-27,153798.18,2686100512856,1615908948192,450.00,17465100,111324788019623690240
2024-01-28,154053.02,2690597701695,1619698018332,450.00,17465400,111283693311372886016
2024-01-29,154291.27,2694805018466,1623488616717,450.00,17465700,111237583726891859968
2024-01-30,154511.03,2698689648154,1627279608616,450.00,17466000,111187310944457687040
2024-01-31,154710.56,2702221041426,1631069756330,450.00,17466300,111133754467468427264
2024-02-01,154888.25,2705371171517,1634857728375,450.00,17466600,111077814504512552960
2024-02-02,155042.67,2708114769906,1638642109466,450.00,17466900,111020404604156280832
2024-02-03,155172.53,2710429538789,1642421411204,450.00,17467200,110962444100706451456
2024-02-04,155276.73,2712296338542,1646194083386,450.00,17467500,110904850431109447680
2024-02-05,155354.39,2713699348593,1649958525836,450.00,17467800,110848531386693943296
2024-02-06,155404.78,2714626200330,1653713100660,450.00,17468100,110794377366555115520
2024-02-07,155427.40,2715068080935,1657456144826,450.00,17468400,110743253701898551296
2024-02-08,155421.97,2715019807252,1661185982950,450.00,17468700,110695993122505457664
2024-02-09,155388.39,2714479869090,1664900940201,450.00,17469000,110653388437541093376
2024-02-10,155326.80,2713450441567,1668599355192,450.00,17469300,110616185503115755520
2024-02-11,155237.52,2711937366432,1672279592769,450.00,17469600,110585076548233887744
2024-02-12,155121.10,2709950102506,1675940056578,450.00,17469900,110560693928979709952
2024-02-13,154978.29,2707501645685,1679579201313,450.00,17470200,110543604377935642624
2024-02-14,154810.02,2704608419183,1683195544528,450.00,17470500,110534303811908960256
2024-02-15,154617.43,2701290134965,1686787677937,450.00,17470800,110533212756057899008
2024-02-16,154401.82,2697569627545,1690354278074,450.00,17471100,110540672436509736960
2024-02-17,154164.67,2693472661580,1693894116262,450.00,17471400,110556941586621612032
2024-02-18,153907.62,2689027714887,1697406067777,450.00,17471700,110582194004253294592
2024-02-19,153632.43,2684265738754,1700889120138,450.00,17472000,110616516888930287616
2024-02-20,153341.00,2679219897562,1704342380469,450.00,17472300,110659909978729742336
2024-02-21,153035.34,2673925289954,1707765081848,450.00,17472600,110712285497289244672
2024-02-22,152717.56,2668418653917,1711156588606,450.00,17472900,110773468911709470720
2024-02-23,152389.83,2662738058281,1714516400530,450.00,17473200,110843200492484542464
2024-02-24,152054.40,2656922583261,1717844155931,450.00,17473500,110921137657139740672
2024-02-25,151713.54,2651011992752,1721139633552,450.00,17473800,111006858070173958144
2024-02-26,151369.54,2645046401155,1724402753306,450.00,17474100,111099863463360069632
2024-02-27,151024.70,2639065937563,1727633575838,450.00,17474400,111199584132609818624
2024-02-28,150681.29,2633110410147,1730832300913,450.00,17474700,111305384060585410560
2024-02-29,150341.57,2627218973584,1733999264636,450.00,17475000,111416566608145268736
2024-03-01,150007.71,2621429802340,1737134935557,450.00,17475300,111532380712617377792
2024-03-02,149681.83,2615779772559,1740239909658,450.00,17475600,111652027526846480384
2024-03-03,149365.94,2610304155251,1743314904295,450.00,17475900,111774667429974327296
2024-03-04,149061.94,2605036323358,1746360751130,450.00,17476200,111899427338973184000
2024-03-05,148771.63,2600007475156,1749378388123,450.00,17476500,112025408249021251584
2024-03-06,148496.66,2595246376326,1752368850647,450.00,17476800,112151692930824978432
2024-03-07,148238.50,2590779122839,1755333261805,450.00,17477100,112277353713878614016
2024-03-08,147998.50,2586628926652,1758272822030,450.00,17477400,112401460286312431616
2024-03-09,147777.79,2582815925984,1761188798057,450.00,17477700,112523087444317241344
2024-03-10,147577.36,2579357021751,1764082511364,450.00,17478000,112641322727035437056
2024-03-11,147397.96,2576265741512,1766955326172,450.00,17478300,112755273876174127104
2024-03-12,147240.18,2573552132033,1769808637113,450.00,17478600,112864076063314018304
2024-03-13,147104.38,2571222681339,1772643856672,450.00,17478900,112966898831863300096
2024-03-14,146990.72,2569280270871,1775462402499,450.00,17479200,113062952704747175936
2024-03-15,146899.18,2567724158105,1778265684706,450.00,17479500,113151495413147467776
2024-03-16,146829.48,2566549989741,1781055093260,450.00,17479800,113231837705847685120
2024-03-17,146781.19,2565749845289,1783831985562,450.00,17480100,113303348702936383488
2024-03-18,146753.64,2565312310649,1786597674338,450.00,17480400,113365460761730088960
2024-03-19,146745.99,2565222581003,1789353415926,450.00,17480700,113417673826769174528
2024-03-20,146757.20,2565462592107,1792100399059,450.00,17481000,113459559239586037760
2024-03-21,146786.06,2566011178817,1794839734258,450.00,17481300,113490762987643830272
2024-03-22,146831.20,2566844259468,1797572443886,450.00,17481600,113511008375386259456
2024-03-23,146891.07,2567935044494,1800299452982,450.00,17481900,113520098103742955520
2024-03-24,146964.01,2569254267489,1803021580933,450.00,17482200,113517915747705503744
2024-03-25,147048.22,2570770436707,1805739534049,450.00,17482500,113504426624758710272
2024-03-26,147141.77,2572450104835,1808453899115,450.00,17482800,113479678050037825536
2024-03-27,147242.66,2574258154734,1811165137963,450.00,17483100,113443798977123614720
2024-03-28,147348.81,2576158098690,1813873583109,450.00,17483400,113396999026406178816
2024-03-29,147458.05,2578112388621,1816579434492,450.00,17483700,113339566905988005888
2024-03-30,147568.22,2580082734600,1819282757341,450.00,17484000,113271868233179299840
2024-03-31,147677.08,2582030428982,1821983481180,450.00,17484300,113194342767801909248
2024-04-01,147782.43,2583916673386,1824681399984,450.00,17484600,113107501071781888000
2024-04-02,147882.05,2585702905754,1827376173481,450.00,17484900,113011920612901175296
2024-04-03,147973.78,2587351124738,1830067329575,450.00,17485200,112908241334107570176
2024-04-04,148055.49,2588824208670,1832754267892,450.00,17485500,112797160713460383744
2024-04-05,148125.12,2590086226436,1835436264390,450.00,17485800,112679428343609753600
2024-04-06,148180.71,2591102737636,1838112477004,450.00,17486100,112555840063668076544
2024-04-07,148220.39,2591841079543,1840781952286,450.00,17486400,112427231680399245312
2024-04-08,148242.42,2592270638444,1843443632960,450.00,17486700,112294472319805112320
2024-04-09,148245.16,2592363103117,1846096366341,450.00,17487000,112158457454367195136
2024-04-10,148227.15,2592092698353,1848738913548,450.00,17487300,112020101655362781184
2024-04-11,148187.08,2591436396591,1851369959418,450.00,17487600,111880331123735363584
2024-04-12,148123.79,2590374105939,1853988123045,450.00,17487900,111740076056886542336
2024-04-13,148036.32,2588888833055,1856591968858,450.00,17488200,111600262912375554048
2024-04-14,147923.88,2586966819564,1859180018131,450.00,17488500,111461806632764391424
2024-04-15,147785.88,2584597650951,1861750760837,450.00,17488800,111325602898628853760
2024-04-16,147621.91,2581774337064,1864302667743,450.00,17489100,111192520478960353280
2024-04-17,147431.78,2578493363632,1866834202644,450.00,17489400,111063393749704605696
2024-04-18,147215.49,2574754714445,1869343834626,450.00,17489700,110939015451923218432
2024-04-19,146973.23,2570561864079,1871830050269,450.00,17490000,110820129760931938304
2024-04-20,146705.42,2565921741324,1874291365676,450.00,17490300,110707425736686141440
2024-04-21,146412.63,2560844663695,1876726338227,450.00,17490600,110601531223598989312
2024-04-22,146095.64,2555344243663,1879133577974,450.00,17490900,110503007264845873152
2024-04-23,145755.42,2549437267490,1881511758559,450.00,17491200,110412343092029767680
2024-04-24,145393.11,2543143547757,1883859627589,450.00,17491500,110329951745866973184
2024-04-25,145009.99,2536485750916,1886176016364,450.00,17491800,110256166377353396224
2024-04-26,144607.52,2529489201392,1888459848892,450.00,17492100,110191237271762518016
2024-04-27,144187.28,2522181663963,1890710150104,450.00,17492400,110135329629916971008
2024-04-28,143751.00,2514593106316,1892926053216,450.00,17492700,110088522132593770496
2024-04-29,143300.49,2506755443851,1895106806163,225.00,17493000,110050806304830357504
2024-04-30,142837.67,2498702268932,1897251777076,225.00,17493300,110022086687458246656
2024-05-01,142364.55,2490468566925,1899360458735,225.00,17493600,110002181813601124352
2024-05-02,141883.19,2482090421460,1901432471978,225.00,17493900,109990825978310803456
2024-05-03,141395.70,2473604711430,1903467568042,225.00,17494200,109987671780181688320
2024-05-04,140904.22,2465048802326,1905465629807,225.00,17494500,109992293404854206464
2024-05-05,140410.88,2456460234510,1907426671954,225.00,17494800,110004190611965853696
2024-05-06,139917.83,2447876411075,1909350840023,225.00,17495100,110022793379482107904
2024-05-07,139427.18,2439334287930,1911238408394,225.00,17495400,110047467152566009856
2024-05-08,138941.00,2430870068699,1913089777202,225.00,17495700,110077518638319583232
2024-05-09,138461.30,2422518907010,1914905468228,225.00,17496000,110112202082931146752
2024-05-10,137990.01,2414314618637,1916686119790,225.00,17496300,110150725964017565696
2024-05-11,137528.97,2406289405901,1918432480690,225.00,17496600,110192260028279291904
2024-05-12,137079.92,2398473596606,1920145403273,225.00,17496900,110235942602966171648
2024-05-13,136644.46,2390895399656,1921825835641,225.00,17497200,110280888109039845376
2024-05-14,136224.07,2383580679343,1923474813124,225.00,17497500,110326194704252403712
2024-05-15,135820.09,2376552750162,1925093449044,225.00,17497800,110370951985553424384
2024-05-16,135433.69,2369832193787,1926682924882,225.00,17498100,110414248682199318528
